"F1","F2","F3","F4","Country","Status"
-1.83961692473214,-1.04974144267517,0.482929705251414,0.317906238424614,"Afghanistan","Developing"
0.0131067144776191,0.676071591041028,-0.383209048402546,-1.11873538449035,"Albania","Developing"
-0.310743194762387,0.638974476960828,0.0142659864570844,-0.544036686602867,"Algeria","Developing"
-0.134735448470382,-2.04695082562131,0.222989719291331,0.902896293409981,"Angola","Developing"
-0.552576154029169,0.851885492200035,-0.466680943401037,-0.36170314843389,"Antigua and Barbuda","Developing"
1.29701065918774,0.288054496925316,0.0508024490590915,-0.104787632755553,"Argentina","Developing"
0.0858564198263368,0.143364751872786,-0.395283615427225,-0.5692471719012,"Armenia","Developing"
1.94845130984046,-0.116537824309985,0.225460534921332,-0.366843129955006,"Australia","Developed"
1.14093489717756,-0.105257572658198,0.0331714187553778,-0.741290711611596,"Austria","Developed"
0.109165222267529,-0.472736525491905,-0.316599227598828,-0.644073085459388,"Azerbaijan","Developing"
0.508215830248065,0.623316134049471,-0.232962565101018,0.0901485838819432,"Bahamas","Developing"
-0.279020008388529,1.11569061827881,-0.00428168435551699,-0.93197612055546,"Bahrain","Developing"
-2.09636018908774,1.18252669248006,1.08311636597184,-0.618175585316911,"Bangladesh","Developing"
0.602722369723469,0.0429876947108772,0.00705504241925713,-0.673024057422365,"Barbados","Developing"
1.15300153614708,0.428296685147248,-0.0602562754570941,0.840516782345071,"Belarus","Developing"
1.41883291397765,0.523811742984993,0.106506326502511,-0.314455202859524,"Belgium","Developed"
0.0605518737417458,0.801713849942942,-0.205119194632274,0.075893699864644,"Belize","Developing"
-0.90478880142451,-0.56965339343524,-0.171478848174334,0.64576891136158,"Benin","Developing"
-2.71506381765503,1.78467365978478,0.0541280649165918,0.509523056953176,"Bhutan","Developing"
0.581899298346125,-0.072259303010908,-0.299075686928603,0.134191949448365,"Bolivia (Plurinational State of)","Developing"
0.126804453816153,-0.619692591683499,-0.433382981144284,-0.965756222880395,"Bosnia and Herzegovina","Developing"
0.266236482424781,1.53463488821256,0.112112780290536,3.67679572565034,"Botswana","Developing"
0.576041249537261,0.864522799709676,0.35735240606323,0.249757752725127,"Brazil","Developing"
-0.482367162719983,1.12636053959851,0.0123852154748102,-0.89681505743477,"Brunei Darussalam","Developing"
0.737264991761713,0.514588894252096,-0.149829111531375,-0.106037548679968,"Bulgaria","Developed"
-1.34449262815856,-0.303746060548032,-0.284756230721837,0.467082538562726,"Burkina Faso","Developing"
-1.33477598607097,0.698407161898135,-0.322663251762517,1.16203311152571,"Burundi","Developing"
-0.761399956306594,0.177976205235097,-0.113074154050304,-0.579878082487061,"Cabo Verde","Developing"
-1.36614597588675,-0.0960765528560121,-0.107405914249196,-0.0726942201208288,"Cambodia","Developing"
-0.412747329273774,-0.442626961132106,0.0527958721836473,1.09161583909443,"Cameroon","Developing"
1.67205393166285,-0.265868593438511,0.113600972058303,-0.376261499450892,"Canada","Developing"
-0.719210590241513,-2.29597356990782,-0.529559864723881,0.89455515597235,"Central African Republic","Developing"
-0.754706745346334,-3.29838976188234,-0.316840157629816,-0.445256324257035,"Chad","Developing"
1.02379283681954,-0.197712448593142,-0.149337869688663,-0.792485644947103,"Chile","Developing"
-0.0326985242537845,0.433906097731458,1.83404691309403,-0.929840681057731,"China","Developing"
0.341703748049499,-0.311640258425045,-0.266042303527267,-0.487858853098918,"Colombia","Developing"
-0.993485204679438,-0.65636033646595,-0.461633333500731,0.289628719247692,"Comoros","Developing"
-0.399327893483143,-1.37619949510215,-0.207536518083931,1.03807347004638,"Congo","Developing"
0.524587800291431,-0.827824017193463,-0.316288064275167,-0.995358537227268,"Costa Rica","Developing"
0.844269193291608,0.519254010735845,-0.111571396009349,-0.385131946649318,"Croatia","Developed"
0.211549554929263,0.735686828749829,-0.12907366575542,-0.834514304213379,"Cuba","Developing"
0.79153946697693,0.571815775488416,-0.151323925926794,-0.754388297651541,"Cyprus","Developed"
0.960247444300774,0.70700968283165,-0.0382282754716415,-0.520359081011036,"Czechia","Developed"
-0.414509894883552,-0.568549601203531,-0.0204681178410419,2.23144670090697,"C̫te d'Ivoire","Developing"
-0.609726279400326,0.636130491106316,-0.225178297768355,-0.0199263962108026,"Democratic People's Republic of Korea","Developing"
-0.661535773848264,-2.00393390263322,1.22025246222898,0.143842496401464,"Democratic Republic of the Congo","Developing"
1.66001185964188,-0.105583987938797,0.143048469200542,-0.401157470153588,"Denmark","Developed"
-1.15584962738357,-0.317958197726506,-0.698043110466688,0.733516411188751,"Djibouti","Developing"
0.491305843437346,-0.369688303181645,-0.159522701007359,-0.241013323619042,"Dominican Republic","Developing"
0.530214058789233,-0.188334905524018,-0.297318610278176,-0.299945026476831,"Ecuador","Developing"
-0.0922207833861313,0.849389325620147,0.0171651680482446,0.0630351889929527,"Egypt","Developing"
0.34447418997261,-0.0554977026252456,-0.366271129544072,-0.063994475346699,"El Salvador","Developing"
-0.0444227385166287,-2.9967193358419,-0.378134534352044,0.266743656998399,"Equatorial Guinea","Developing"
-1.97659861993618,0.653064318200861,-0.677068514963062,0.903299018260926,"Eritrea","Developing"
1.13561672422072,0.590979349597768,0.000365158050294471,0.418093619505005,"Estonia","Developing"
-0.591547349193958,-1.8492448208272,0.922811085420317,0.488156800519298,"Ethiopia","Developing"
-0.0135058806285843,0.790723182234047,-0.198138654399995,-0.384226938969224,"Fiji","Developing"
1.41399838747448,0.594392161558515,0.0969434601846382,-0.23649406860734,"Finland","Developing"
1.58653939026653,0.424260518553048,0.158792919212857,-0.140809870038489,"France","Developing"
0.374208895281933,-1.52039304456039,-0.0322417403937851,0.33950963095606,"Gabon","Developing"
-1.35727087490725,0.943189983122743,-0.419922069539951,0.722986917754575,"Gambia","Developing"
0.38056184183374,-0.247853692295989,-0.277548433069747,-0.464373517614494,"Georgia","Developing"
1.36623086445358,0.230506162278687,0.107190161487487,-0.550026016358341,"Germany","Developed"
-0.904496890504052,-0.145078267763022,-0.00597217088879031,-0.136450308295174,"Ghana","Developing"
1.27162689540543,0.33376764253078,-0.03282824940545,-0.364211949420172,"Greece","Developing"
0.120278843018579,0.802641736176081,-0.220206681136828,0.290524362989954,"Grenada","Developing"
0.0130678278446725,-0.56232572028581,-0.499077884770774,-0.557360084892072,"Guatemala","Developing"
-1.05547543517426,-1.79070932241896,-0.377087713741879,0.0666641792033855,"Guinea","Developing"
-1.16169161235104,-0.689247815428667,-0.479395771268364,-0.32250192375783,"Guinea-Bissau","Developing"
-0.282286193399008,0.509719531377561,-0.252601672949713,0.398611239904278,"Guyana","Developing"
-0.0630114182445805,-2.24838045656411,-0.473077386139369,-0.617611044352854,"Haiti","Developing"
-0.172665730403351,0.67308970038485,-0.423355264985484,-0.0519433205475394,"Honduras","Developing"
1.02741283893116,0.858399323807094,-0.0300918648110454,0.311939272544436,"Hungary","Developed"
1.47783061687454,0.0649737667191811,0.107678884575331,-0.557268327133129,"Iceland","Developed"
-0.550065416687797,-0.0127828855563315,11.2171552554401,-0.687321720108414,"India","Developing"
0.00188357819547393,-1.07542092825685,0.665922084291601,-0.577627750780217,"Indonesia","Developing"
-0.776224846191042,1.28453498654525,0.0709010896813519,-0.557644818684315,"Iran (Islamic Republic of)","Developing"
-0.267605549867974,-1.43001803870985,-0.214123382385845,-0.986633093279381,"Iraq","Developing"
1.8535692471835,-0.259290822833902,0.124195074139193,-0.344825358543553,"Ireland","Developed"
0.79097867139516,0.271256296714622,-0.12648971429497,-0.794846580606823,"Israel","Developing"
1.14532650862599,0.405719517969537,-0.0618751864211787,-0.608946279016845,"Italy","Developed"
0.255579205509481,0.240954203738739,-0.356226915349025,-0.215680881711858,"Jamaica","Developing"
0.699851701317117,0.564968556546477,0.0430204378671049,-0.525678776038908,"Japan","Developed"
-0.0253822097118142,0.883165969988957,-0.202769867055794,-0.258754006978504,"Jordan","Developing"
0.550927547805321,0.936742317240711,-0.124710594402979,0.850104850416664,"Kazakhstan","Developing"
-0.431511863799311,-0.24171578856832,0.3049260740341,1.79623868335022,"Kenya","Developing"
0.305733307498317,-0.936940477828247,-0.741587970902325,-0.730073815802597,"Kiribati","Developing"
0.0433861090244176,0.928602674628857,-0.160843065816314,-0.789076439108425,"Kuwait","Developing"
-0.128153552385712,0.844883599184712,-0.292914520093132,0.262814921704232,"Kyrgyzstan","Developing"
-0.672717732322578,-1.28961129286425,-0.360089876063817,-0.326710561685606,"Lao People's Democratic Republic","Developing"
0.989174943763289,0.660566293342223,0.00464919101055117,0.401604057784152,"Latvia","Developed"
0.0252602079204544,-0.903732610411844,-0.29231181287697,-1.2183858847038,"Lebanon","Developing"
0.460576753821205,0.166605681167326,-0.111970299691411,4.58746078158125,"Lesotho","Developing"
-0.531345421431738,-1.87357516209821,-0.324855775559462,0.293459900393874,"Liberia","Developing"
-0.111776992145668,1.07667746773924,-0.0502689246592465,-0.203207683729989,"Libya","Developing"
1.05271562440342,0.439306718947527,0.0700467974538942,-0.0921634720699935,"Lithuania","Developed"
0.966735523558646,0.617833445128521,-0.0544692810009473,-0.454694619766668,"Luxembourg","Developed"
-0.892067990960594,-1.09577111320872,-0.146734683727559,0.0418308800084656,"Madagascar","Developing"
-0.310273400873797,0.856251597089263,0.0230211591500232,3.14514351129855,"Malawi","Developing"
-0.955270713792012,1.30061998716804,0.0279060180817105,-0.444306848412724,"Malaysia","Developing"
-1.87787502917782,1.77374937004095,0.229174018127628,-0.608194247871163,"Maldives","Developing"
-1.04633243171265,-0.977340068009426,-0.124724263618479,-0.0674374728925612,"Mali","Developing"
1.05793597944251,-0.0393383697540602,-0.181979317088099,-0.75333312449666,"Malta","Developed"
-1.16505402996604,-1.247677309686,-0.541431300717327,-0.831401400712252,"Mauritania","Developing"
-0.542955985764211,1.26275063245272,0.0260802674029374,0.155601879733832,"Mauritius","Developing"
0.342408382666245,0.526429810455846,-0.0459198216233787,-0.434145504562269,"Mexico","Developing"
0.519509970654252,-0.502640656020903,-0.634333967825523,-0.0464971837162239,"Micronesia (Federated States of)","Developing"
0.124286980789001,0.953375333072074,-0.320508943969106,0.733006286263096,"Mongolia","Developing"
0.220691349893519,-0.806895214790256,-0.443921668671207,-0.798926390422978,"Montenegro","Developing"
-0.904101860247922,1.00688238371984,-0.162144150059732,-0.756838977882,"Morocco","Developing"
-0.295473733624169,-1.08794579085458,-0.0598680705106587,0.534686932493066,"Mozambique","Developing"
-1.96984239098717,-0.0506830101237795,0.254475294038028,-0.81253438765531,"Myanmar","Developing"
-0.339421650277466,0.598719896098641,0.154484348679983,1.99325754159195,"Namibia","Developing"
-2.22330617515625,0.273558431849423,0.365770760105098,-0.611874521797098,"Nepal","Developing"
1.40644974675828,0.492503191696356,0.135158454674616,-0.368572382932778,"Netherlands","Developed"
1.90920697053556,-0.685447403387773,0.102709067076017,-0.430237535372623,"New Zealand","Developed"
-0.0196324374224008,0.314859522482343,-0.484212406106476,-0.0404780709212588,"Nicaragua","Developing"
-1.62350604304041,-1.56004505158933,-0.232544899553045,-0.192863392097836,"Niger","Developing"
0.986936074958216,-2.50575975947847,4.43524868004521,0.5791961105353,"Nigeria","Developing"
1.42341030148223,0.105964191114787,0.068206108165966,-0.394494845253911,"Norway","Developed"
-0.847601275046536,1.23323980952184,-0.118992042490627,-1.05451829928815,"Oman","Developing"
-1.78736581051366,-0.385709405029684,2.53838891414564,-1.02550084849949,"Pakistan","Developing"
0.58442641373433,-0.301753179781599,-0.256597190111333,-0.411923716839595,"Panama","Developing"
0.103738057588552,-1.32064815679813,-0.672154184279869,0.537799311454409,"Papua New Guinea","Developing"
0.325334170085715,-0.122889617340039,-0.332012432571145,-0.228205462671636,"Paraguay","Developing"
0.530771475198556,-0.341538276749383,-0.268379344725876,-0.512426213741392,"Peru","Developing"
-0.110858670930738,-0.484152381262591,0.20524150797757,0.145339687887755,"Philippines","Developing"
0.848230945954284,0.774413455308775,-0.0235286943873686,-0.199759600555582,"Poland","Developed"
1.22348233295703,0.477992647354825,-0.00452409045074706,-0.41945890681879,"Portugal","Developed"
-0.140274554332842,0.656390028980114,-0.138642773795435,-1.0740273116346,"Qatar","Developing"
0.586311883348753,0.472775252307987,-0.138438852974871,-0.55448552962551,"Republic of Korea","Developing"
0.309809237987798,0.0287167966082882,-0.338731643883567,0.44218921631409,"Republic of Moldova","Developing"
0.54006365351526,0.708972820187428,-0.0844609693418084,0.0921475780102298,"Romania","Developed"
0.895950213387392,0.860579792301725,0.0236652577468193,0.956103409390482,"Russian Federation","Developing"
-0.836699191593993,0.708701422526736,-0.213816762992716,0.931988989536007,"Rwanda","Developing"
0.271686030750208,0.065171765471268,-0.186507457872324,-0.11914423975898,"Saint Lucia","Developing"
0.0194923231362953,0.9874895290064,-0.234195058665421,0.033042759071658,"Saint Vincent and the Grenadines","Developing"
1.01556040609168,-1.93717786612857,-0.50132898699199,-0.773327055136443,"Samoa","Developing"
-0.849744600405786,0.851279508013651,-0.280153916063814,0.129675109318743,"Sao Tome and Principe","Developing"
-0.607739011257996,1.10408948316739,0.0440997361643962,-1.16833028549581,"Saudi Arabia","Developing"
-1.60174634139899,-0.0394452933249895,-0.379423230928266,-0.456096679081577,"Senegal","Developing"
0.561449219256166,0.540848113980399,-0.178642235578848,-0.136075482469862,"Serbia","Developing"
-0.409070942325233,1.2572394357934,-0.0612488080265913,0.103467116818327,"Seychelles","Developing"
-0.704054586084965,-0.25390249096687,-0.235404106829282,1.82658398739672,"Sierra Leone","Developing"
0.115569538940653,0.710576298876815,-0.123051092922625,-0.833649847117754,"Singapore","Developed"
0.803620360328405,0.762816212663442,-0.167186422094369,-0.114401687547812,"Slovakia","Developed"
1.17849861487881,0.510499828132877,0.0495465848986259,-0.325315063167553,"Slovenia","Developed"
-0.432935474311862,-0.395680408250849,-0.770431722972756,-0.567943363609652,"Solomon Islands","Developing"
-1.02479241369476,-3.17724787604763,-0.458401934012685,0.19122536486921,"Somalia","Developing"
0.750067050840052,-0.321855122360138,0.649680893697232,3.09487210968559,"South Africa","Developing"
-1.50717341883725,-1.70788415781869,-0.75499465333688,0.857524167592158,"South Sudan","Developing"
1.35353911382546,0.482462338086266,0.00866425251020557,-0.425601162405806,"Spain","Developed"
-1.78432462646037,2.0070839975146,0.403048871488638,-0.131706301499745,"Sri Lanka","Developing"
-1.22589291986344,-0.326688995214912,0.063379250680763,0.302145015417765,"Sudan","Developing"
0.17749366125204,-0.273003514754571,-0.368291586375838,0.0110199768933286,"Suriname","Developing"
0.376892360600057,0.627418292750235,-0.0266750985511926,2.98765722749592,"Swaziland","Developing"
1.28000784197151,0.554321811335486,0.0954425927019706,-0.245422661304518,"Sweden","Developed"
1.35144060611128,0.303939031672875,0.0538153874294671,-0.525105541573429,"Switzerland","Developed"
-0.395632875636855,-1.60362789601794,-0.338652801805462,-1.06208482321737,"Syrian Arab Republic","Developing"
-0.496998941729629,0.405165815042234,-0.413190431558151,-0.00654411624855566,"Tajikistan","Developing"
-0.807647575220077,1.44727538983723,0.129099174378886,0.0716889649037365,"Thailand","Developing"
-0.155760963622144,0.506471368708694,-0.463134234583009,-0.878352375001649,"The former Yugoslav republic of Macedonia","Developing"
-1.48651509525694,-0.480990957220927,-0.170245393085814,-0.676902931176847,"Timor-Leste","Developing"
-0.564400332765642,-0.318188095822372,-0.177722131239741,1.30188502682564,"Togo","Developing"
0.857345959056091,-0.979215337350059,-0.449524626878275,-0.621196476341729,"Tonga","Developing"
0.187177871693631,-0.702603844810352,-0.0292948505307818,-0.121629412385051,"Trinidad and Tobago","Developing"
-0.489206212715933,1.03036884266719,-0.0405837670817986,-1.31512471195997,"Tunisia","Developing"
-0.0725106671581256,-0.139940574792495,-0.0667929304024583,-0.915126342468075,"Turkey","Developing"
-0.825053392211842,0.891902105772532,-0.62336398678497,0.330208357924838,"Turkmenistan","Developing"
0.278476024187127,-0.914233325825299,0.485950779712252,1.53831981098729,"Uganda","Developing"
1.09596575175129,-0.668423672969052,-0.0940665661281727,0.545172350093335,"Ukraine","Developing"
-0.240049259897769,0.806883784724742,-0.096974501010241,-1.03679755820186,"United Arab Emirates","Developing"
1.27554227621685,0.249452935709018,-0.0667633209126941,-0.516074945901461,"United Kingdom of Great Britain and Northern Ireland","Developed"
-0.681733897180357,0.121978935385153,0.386115911132433,1.3710928010268,"United Republic of Tanzania","Developing"
1.38517397681617,-0.132177963471786,0.0351841694199881,-0.370734471935143,"United States of America","Developed"
0.869136981452503,0.335379950990735,-0.139398993800734,-0.0714339658881177,"Uruguay","Developing"
-0.312074796707472,1.02159694293809,-0.259858161338724,0.275348243205509,"Uzbekistan","Developing"
-0.00090141887064035,-1.65381191293738,-0.701206791356659,-0.84134327871099,"Vanuatu","Developing"
0.856663914465044,-1.022513668509,-0.276012229591736,-0.250639849640639,"Venezuela (Bolivarian Republic of)","Developing"
-1.98016402258757,1.56089931636824,0.440576584339952,-0.385830562986303,"Viet Nam","Developing"
-1.65528011828958,-0.112233716127612,0.181916395404939,-0.0727089422539441,"Yemen","Developing"
0.0498176473607559,-0.404646597233406,0.0703902183288087,2.10036183438611,"Zambia","Developing"
0.304688623376224,0.0969295702775428,0.0196521698715936,3.63363425580111,"Zimbabwe","Developing"
